query,label,optimization_success,ues_bounds,ues_final_bounds,optimization_time
"SELECT COUNT(*) FROM movie_info AS mi JOIN info_type AS it ON it.id = mi.info_type_id AND it.info = 'release dates' AND mi.info IS NOT NULL AND (mi.info LIKE 'Japan:%200%' OR mi.info LIKE 'USA:%200%') JOIN title AS t ON t.id = mi.movie_id AND t.production_year > 2000 JOIN movie_companies AS mc ON t.id = mc.movie_id AND mc.movie_id = mi.movie_id JOIN company_name AS cn ON cn.id = mc.company_id AND cn.country_code = '[us]' JOIN cast_info AS ci ON t.id = ci.movie_id AND mc.movie_id = ci.movie_id AND mi.movie_id = ci.movie_id AND ci.note IN ('(voice)', '(voice: Japanese version)', '(voice) (uncredited)', '(voice: English version)') JOIN role_type AS rt ON rt.id = ci.role_id AND rt.role = 'actress' JOIN name AS n ON n.id = ci.person_id AND n.gender = 'f' AND n.name LIKE '%An%' JOIN char_name AS chn ON chn.id = ci.person_role_id JOIN aka_name AS an ON n.id = an.person_id AND ci.person_id = an.person_id",19c,True,"[{""join"": [""title AS t"", ""info_type AS it"", ""movie_info AS mi""], ""bound"": 446556}, {""join"": [""company_name AS cn"", ""movie_companies AS mc"", ""title AS t"", ""info_type AS it"", ""movie_info AS mi""], ""bound"": 67429956}, {""join"": [""char_name AS chn"", ""name AS n"", ""role_type AS rt"", ""cast_info AS ci"", ""company_name AS cn"", ""movie_companies AS mc"", ""title AS t"", ""info_type AS it"", ""movie_info AS mi""], ""bound"": 117462983352}, {""join"": [""aka_name AS an"", ""char_name AS chn"", ""name AS n"", ""role_type AS rt"", ""cast_info AS ci"", ""company_name AS cn"", ""movie_companies AS mc"", ""title AS t"", ""info_type AS it"", ""movie_info AS mi""], ""bound"": 9984353584920}]",9984353584920,0.025829
"SELECT COUNT(*) FROM aka_name AS an JOIN name AS n ON n.id = an.person_id AND n.gender = 'f' JOIN cast_info AS ci ON n.id = ci.person_id AND ci.person_id = an.person_id AND ci.note IN ('(voice)', '(voice: Japanese version)', '(voice) (uncredited)', '(voice: English version)') JOIN role_type AS rt ON rt.id = ci.role_id AND rt.role = 'actress' JOIN title AS t ON t.id = ci.movie_id AND t.production_year > 2000 JOIN char_name AS chn ON chn.id = ci.person_role_id JOIN movie_companies AS mc ON t.id = mc.movie_id AND mc.movie_id = ci.movie_id JOIN company_name AS cn ON cn.id = mc.company_id AND cn.country_code = '[us]' JOIN (SELECT it.id AS it_id, mi.movie_id AS mi_movie_id, mi.info_type_id AS mi_info_type_id FROM movie_info AS mi JOIN info_type AS it ON it.id = mi.info_type_id AND it.info = 'release dates') AS it_mi ON t.id = it_mi.mi_movie_id AND mc.movie_id = it_mi.mi_movie_id AND it_mi.mi_movie_id = ci.movie_id",19d,True,"[{""join"": [""name AS n"", ""aka_name AS an""], ""bound"": 1312273}, {""join"": [""char_name AS chn"", ""title AS t"", ""role_type AS rt"", ""cast_info AS ci"", ""name AS n"", ""aka_name AS an""], ""bound"": 132120855}, {""join"": [""company_name AS cn"", ""movie_companies AS mc"", ""char_name AS chn"", ""title AS t"", ""role_type AS rt"", ""cast_info AS ci"", ""name AS n"", ""aka_name AS an""], ""bound"": 19950249105}, {""join"": [""info_type AS it"", ""movie_info AS mi"", ""company_name AS cn"", ""movie_companies AS mc"", ""char_name AS chn"", ""title AS t"", ""role_type AS rt"", ""cast_info AS ci"", ""name AS n"", ""aka_name AS an""], ""bound"": 59790896567685}]",59790896567685,0.022638
"SELECT COUNT(*) FROM complete_cast AS cc JOIN comp_cast_type AS cct1 ON cct1.id = cc.subject_id AND cct1.kind = 'cast' JOIN comp_cast_type AS cct2 ON cct2.id = cc.status_id AND cct2.kind LIKE '%complete%' JOIN title AS t ON t.id = cc.movie_id AND t.production_year > 1950 JOIN kind_type AS kt ON kt.id = t.kind_id AND kt.kind = 'movie' JOIN (SELECT mk.keyword_id AS mk_keyword_id, mk.movie_id AS mk_movie_id, k.id AS k_id FROM movie_keyword AS mk JOIN keyword AS k ON k.id = mk.keyword_id AND k.keyword IN ('superhero', 'sequel', 'second-part', 'marvel-comics', 'based-on-comic', 'tv-special', 'fight', 'violence')) AS k_mk ON t.id = k_mk.mk_movie_id AND k_mk.mk_movie_id = cc.movie_id JOIN cast_info AS ci ON t.id = ci.movie_id AND k_mk.mk_movie_id = ci.movie_id AND ci.movie_id = cc.movie_id JOIN char_name AS chn ON chn.id = ci.person_role_id AND chn.name NOT LIKE '%Sherlock%' AND (chn.name LIKE '%Tony%Stark%' OR chn.name LIKE '%Iron%Man%') JOIN name AS n ON n.id = ci.person_id",20a,True,"[{""join"": [""kind_type AS kt"", ""title AS t"", ""comp_cast_type AS cct2"", ""comp_cast_type AS cct1"", ""complete_cast AS cc""], ""bound"": 85941}, {""join"": [""keyword AS k"", ""movie_keyword AS mk"", ""kind_type AS kt"", ""title AS t"", ""comp_cast_type AS cct2"", ""comp_cast_type AS cct1"", ""complete_cast AS cc""], ""bound"": 1412512}, {""join"": [""name AS n"", ""char_name AS chn"", ""cast_info AS ci"", ""keyword AS k"", ""movie_keyword AS mk"", ""kind_type AS kt"", ""title AS t"", ""comp_cast_type AS cct2"", ""comp_cast_type AS cct1"", ""complete_cast AS cc""], ""bound"": 2460595904}]",2460595904,0.026175
"SELECT COUNT(*) FROM complete_cast AS cc JOIN comp_cast_type AS cct1 ON cct1.id = cc.subject_id AND cct1.kind = 'cast' JOIN comp_cast_type AS cct2 ON cct2.id = cc.status_id AND cct2.kind LIKE '%complete%' JOIN title AS t ON t.id = cc.movie_id AND t.production_year > 2000 JOIN kind_type AS kt ON kt.id = t.kind_id AND kt.kind = 'movie' JOIN (SELECT mk.keyword_id AS mk_keyword_id, mk.movie_id AS mk_movie_id, k.id AS k_id FROM movie_keyword AS mk JOIN keyword AS k ON k.id = mk.keyword_id AND k.keyword IN ('superhero', 'sequel', 'second-part', 'marvel-comics', 'based-on-comic', 'tv-special', 'fight', 'violence')) AS k_mk ON t.id = k_mk.mk_movie_id AND k_mk.mk_movie_id = cc.movie_id JOIN (SELECT ci.person_id AS ci_person_id, ci.person_role_id AS ci_person_role_id, ci.movie_id AS ci_movie_id, n.id AS n_id, chn.id AS chn_id FROM cast_info AS ci JOIN name AS n ON n.id = ci.person_id AND n.name LIKE '%Downey%Robert%' JOIN char_name AS chn ON chn.id = ci.person_role_id AND chn.name NOT LIKE '%Sherlock%' AND (chn.name LIKE '%Tony%Stark%' OR chn.name LIKE '%Iron%Man%')) AS chn_ci_n ON t.id = chn_ci_n.ci_movie_id AND k_mk.mk_movie_id = chn_ci_n.ci_movie_id AND chn_ci_n.ci_movie_id = cc.movie_id",20b,True,"[{""join"": [""kind_type AS kt"", ""title AS t"", ""comp_cast_type AS cct2"", ""comp_cast_type AS cct1"", ""complete_cast AS cc""], ""bound"": 85941}, {""join"": [""keyword AS k"", ""movie_keyword AS mk"", ""kind_type AS kt"", ""title AS t"", ""comp_cast_type AS cct2"", ""comp_cast_type AS cct1"", ""complete_cast AS cc""], ""bound"": 1412512}, {""join"": [""char_name AS chn"", ""name AS n"", ""cast_info AS ci"", ""keyword AS k"", ""movie_keyword AS mk"", ""kind_type AS kt"", ""title AS t"", ""comp_cast_type AS cct2"", ""comp_cast_type AS cct1"", ""complete_cast AS cc""], ""bound"": 2460595904}]",2460595904,0.022614
"SELECT COUNT(*) FROM complete_cast AS cc JOIN comp_cast_type AS cct1 ON cct1.id = cc.subject_id AND cct1.kind = 'cast' JOIN comp_cast_type AS cct2 ON cct2.id = cc.status_id AND cct2.kind LIKE '%complete%' JOIN title AS t ON t.id = cc.movie_id AND t.production_year > 2000 JOIN kind_type AS kt ON kt.id = t.kind_id AND kt.kind = 'movie' JOIN (SELECT mk.keyword_id AS mk_keyword_id, mk.movie_id AS mk_movie_id, k.id AS k_id FROM movie_keyword AS mk JOIN keyword AS k ON k.id = mk.keyword_id AND k.keyword IN ('superhero', 'marvel-comics', 'based-on-comic', 'tv-special', 'fight', 'violence', 'magnet', 'web', 'claw', 'laser')) AS k_mk ON t.id = k_mk.mk_movie_id AND k_mk.mk_movie_id = cc.movie_id JOIN cast_info AS ci ON t.id = ci.movie_id AND k_mk.mk_movie_id = ci.movie_id AND ci.movie_id = cc.movie_id JOIN char_name AS chn ON chn.id = ci.person_role_id AND chn.name IS NOT NULL AND (chn.name LIKE '%man%' OR chn.name LIKE '%Man%') JOIN name AS n ON n.id = ci.person_id",20c,True,"[{""join"": [""kind_type AS kt"", ""title AS t"", ""comp_cast_type AS cct2"", ""comp_cast_type AS cct1"", ""complete_cast AS cc""], ""bound"": 85941}, {""join"": [""keyword AS k"", ""movie_keyword AS mk"", ""kind_type AS kt"", ""title AS t"", ""comp_cast_type AS cct2"", ""comp_cast_type AS cct1"", ""complete_cast AS cc""], ""bound"": 1765640}, {""join"": [""name AS n"", ""char_name AS chn"", ""cast_info AS ci"", ""keyword AS k"", ""movie_keyword AS mk"", ""kind_type AS kt"", ""title AS t"", ""comp_cast_type AS cct2"", ""comp_cast_type AS cct1"", ""complete_cast AS cc""], ""bound"": 3075744880}]",3075744880,0.024206
"SELECT COUNT(*) FROM movie_link AS ml JOIN link_type AS lt ON lt.id = ml.link_type_id AND lt.link LIKE '%follow%' JOIN title AS t ON ml.movie_id = t.id AND t.production_year BETWEEN 1950 AND 2000 JOIN movie_companies AS mc ON t.id = mc.movie_id AND ml.movie_id = mc.movie_id AND mc.note IS NULL JOIN company_type AS ct ON mc.company_type_id = ct.id AND ct.kind = 'production companies' JOIN company_name AS cn ON mc.company_id = cn.id AND cn.country_code <> '[pl]' AND (cn.name LIKE '%Film%' OR cn.name LIKE '%Warner%') JOIN (SELECT mk.keyword_id AS mk_keyword_id, mk.movie_id AS mk_movie_id, k.id AS k_id FROM movie_keyword AS mk JOIN keyword AS k ON mk.keyword_id = k.id AND k.keyword = 'sequel') AS k_mk ON t.id = k_mk.mk_movie_id AND ml.movie_id = k_mk.mk_movie_id AND k_mk.mk_movie_id = mc.movie_id JOIN movie_info AS mi ON mi.movie_id = t.id AND ml.movie_id = mi.movie_id AND k_mk.mk_movie_id = mi.movie_id AND mc.movie_id = mi.movie_id AND mi.info IN ('Sweden', 'Norway', 'Germany', 'Denmark', 'Swedish', 'Denish', 'Norwegian', 'German')",21a,True,"[{""join"": [""title AS t"", ""link_type AS lt"", ""movie_link AS ml""], ""bound"": 8593}, {""join"": [""company_name AS cn"", ""company_type AS ct"", ""movie_companies AS mc"", ""title AS t"", ""link_type AS lt"", ""movie_link AS ml""], ""bound"": 1297543}, {""join"": [""keyword AS k"", ""movie_keyword AS mk"", ""company_name AS cn"", ""company_type AS ct"", ""movie_companies AS mc"", ""title AS t"", ""link_type AS lt"", ""movie_link AS ml""], ""bound"": 1266401968}, {""join"": [""movie_info AS mi"", ""keyword AS k"", ""movie_keyword AS mk"", ""company_name AS cn"", ""company_type AS ct"", ""movie_companies AS mc"", ""title AS t"", ""link_type AS lt"", ""movie_link AS ml""], ""bound"": 3795406698096}]",3795406698096,0.024221
"SELECT COUNT(*) FROM movie_link AS ml JOIN link_type AS lt ON lt.id = ml.link_type_id AND lt.link LIKE '%follow%' JOIN title AS t ON ml.movie_id = t.id AND t.production_year BETWEEN 2000 AND 2010 JOIN movie_companies AS mc ON t.id = mc.movie_id AND ml.movie_id = mc.movie_id AND mc.note IS NULL JOIN company_type AS ct ON mc.company_type_id = ct.id AND ct.kind = 'production companies' JOIN company_name AS cn ON mc.company_id = cn.id AND cn.country_code <> '[pl]' AND (cn.name LIKE '%Film%' OR cn.name LIKE '%Warner%') JOIN (SELECT mk.keyword_id AS mk_keyword_id, mk.movie_id AS mk_movie_id, k.id AS k_id FROM movie_keyword AS mk JOIN keyword AS k ON mk.keyword_id = k.id AND k.keyword = 'sequel') AS k_mk ON t.id = k_mk.mk_movie_id AND ml.movie_id = k_mk.mk_movie_id AND k_mk.mk_movie_id = mc.movie_id JOIN movie_info AS mi ON mi.movie_id = t.id AND ml.movie_id = mi.movie_id AND k_mk.mk_movie_id = mi.movie_id AND mc.movie_id = mi.movie_id AND mi.info IN ('Germany', 'German')",21b,True,"[{""join"": [""title AS t"", ""link_type AS lt"", ""movie_link AS ml""], ""bound"": 8593}, {""join"": [""company_name AS cn"", ""company_type AS ct"", ""movie_companies AS mc"", ""title AS t"", ""link_type AS lt"", ""movie_link AS ml""], ""bound"": 1297543}, {""join"": [""keyword AS k"", ""movie_keyword AS mk"", ""company_name AS cn"", ""company_type AS ct"", ""movie_companies AS mc"", ""title AS t"", ""link_type AS lt"", ""movie_link AS ml""], ""bound"": 1266401968}, {""join"": [""movie_info AS mi"", ""keyword AS k"", ""movie_keyword AS mk"", ""company_name AS cn"", ""company_type AS ct"", ""movie_companies AS mc"", ""title AS t"", ""link_type AS lt"", ""movie_link AS ml""], ""bound"": 3795406698096}]",3795406698096,0.026298
"SELECT COUNT(*) FROM movie_link AS ml JOIN link_type AS lt ON lt.id = ml.link_type_id AND lt.link LIKE '%follow%' JOIN title AS t ON ml.movie_id = t.id AND t.production_year BETWEEN 1950 AND 2010 JOIN movie_companies AS mc ON t.id = mc.movie_id AND ml.movie_id = mc.movie_id AND mc.note IS NULL JOIN company_type AS ct ON mc.company_type_id = ct.id AND ct.kind = 'production companies' JOIN company_name AS cn ON mc.company_id = cn.id AND cn.country_code <> '[pl]' AND (cn.name LIKE '%Film%' OR cn.name LIKE '%Warner%') JOIN (SELECT mk.keyword_id AS mk_keyword_id, mk.movie_id AS mk_movie_id, k.id AS k_id FROM movie_keyword AS mk JOIN keyword AS k ON mk.keyword_id = k.id AND k.keyword = 'sequel') AS k_mk ON t.id = k_mk.mk_movie_id AND ml.movie_id = k_mk.mk_movie_id AND k_mk.mk_movie_id = mc.movie_id JOIN movie_info AS mi ON mi.movie_id = t.id AND ml.movie_id = mi.movie_id AND k_mk.mk_movie_id = mi.movie_id AND mc.movie_id = mi.movie_id AND mi.info IN ('Sweden', 'Norway', 'Germany', 'Denmark', 'Swedish', 'Denish', 'Norwegian', 'German', 'English')",21c,True,"[{""join"": [""title AS t"", ""link_type AS lt"", ""movie_link AS ml""], ""bound"": 8593}, {""join"": [""company_name AS cn"", ""company_type AS ct"", ""movie_companies AS mc"", ""title AS t"", ""link_type AS lt"", ""movie_link AS ml""], ""bound"": 1297543}, {""join"": [""keyword AS k"", ""movie_keyword AS mk"", ""company_name AS cn"", ""company_type AS ct"", ""movie_companies AS mc"", ""title AS t"", ""link_type AS lt"", ""movie_link AS ml""], ""bound"": 1266401968}, {""join"": [""movie_info AS mi"", ""keyword AS k"", ""movie_keyword AS mk"", ""company_name AS cn"", ""company_type AS ct"", ""movie_companies AS mc"", ""title AS t"", ""link_type AS lt"", ""movie_link AS ml""], ""bound"": 3795406698096}]",3795406698096,0.025254
"SELECT COUNT(*) FROM movie_companies AS mc JOIN company_type AS ct ON ct.id = mc.company_type_id AND mc.note NOT LIKE '%(USA)%' AND mc.note LIKE '%(200%)%' JOIN company_name AS cn ON cn.id = mc.company_id AND cn.country_code <> '[us]' JOIN title AS t ON t.id = mc.movie_id AND t.production_year > 2008 JOIN kind_type AS kt ON kt.id = t.kind_id AND kt.kind IN ('movie', 'episode') JOIN (SELECT mi_idx.info_type_id AS mi_idx_info_type_id, mi_idx.movie_id AS mi_idx_movie_id, it2.id AS it2_id FROM movie_info_idx AS mi_idx JOIN info_type AS it2 ON it2.id = mi_idx.info_type_id AND it2.info = 'rating' AND mi_idx.info < '7.0') AS it2_mi_idx ON t.id = it2_mi_idx.mi_idx_movie_id AND mc.movie_id = it2_mi_idx.mi_idx_movie_id JOIN (SELECT mk.keyword_id AS mk_keyword_id, mk.movie_id AS mk_movie_id, k.id AS k_id FROM movie_keyword AS mk JOIN keyword AS k ON k.id = mk.keyword_id AND k.keyword IN ('murder', 'murder-in-title', 'blood', 'violence')) AS k_mk ON t.id = k_mk.mk_movie_id AND k_mk.mk_movie_id = it2_mi_idx.mi_idx_movie_id AND k_mk.mk_movie_id = mc.movie_id JOIN movie_info AS mi ON t.id = mi.movie_id AND k_mk.mk_movie_id = mi.movie_id AND mi.movie_id = it2_mi_idx.mi_idx_movie_id AND mi.movie_id = mc.movie_id AND mi.info IN ('Germany', 'German', 'USA', 'American') JOIN info_type AS it1 ON it1.id = mi.info_type_id AND it1.info = 'countries'",22a,True,"[{""join"": [""kind_type AS kt"", ""title AS t"", ""company_name AS cn"", ""company_type AS ct"", ""movie_companies AS mc""], ""bound"": 168348}, {""join"": [""info_type AS it2"", ""movie_info_idx AS mi_idx"", ""kind_type AS kt"", ""title AS t"", ""company_name AS cn"", ""company_type AS ct"", ""movie_companies AS mc""], ""bound"": 673392}, {""join"": [""keyword AS k"", ""movie_keyword AS mk"", ""info_type AS it2"", ""movie_info_idx AS mi_idx"", ""kind_type AS kt"", ""title AS t"", ""company_name AS cn"", ""company_type AS ct"", ""movie_companies AS mc""], ""bound"": 213289312}, {""join"": [""info_type AS it1"", ""movie_info AS mi"", ""keyword AS k"", ""movie_keyword AS mk"", ""info_type AS it2"", ""movie_info_idx AS mi_idx"", ""kind_type AS kt"", ""title AS t"", ""company_name AS cn"", ""company_type AS ct"", ""movie_companies AS mc""], ""bound"": 636111954752}]",636111954752,0.033623
"SELECT COUNT(*) FROM movie_companies AS mc JOIN company_type AS ct ON ct.id = mc.company_type_id AND mc.note NOT LIKE '%(USA)%' AND mc.note LIKE '%(200%)%' JOIN company_name AS cn ON cn.id = mc.company_id AND cn.country_code <> '[us]' JOIN title AS t ON t.id = mc.movie_id AND t.production_year > 2009 JOIN kind_type AS kt ON kt.id = t.kind_id AND kt.kind IN ('movie', 'episode') JOIN (SELECT mi_idx.info_type_id AS mi_idx_info_type_id, mi_idx.movie_id AS mi_idx_movie_id, it2.id AS it2_id FROM movie_info_idx AS mi_idx JOIN info_type AS it2 ON it2.id = mi_idx.info_type_id AND it2.info = 'rating' AND mi_idx.info < '7.0') AS it2_mi_idx ON t.id = it2_mi_idx.mi_idx_movie_id AND mc.movie_id = it2_mi_idx.mi_idx_movie_id JOIN (SELECT mk.keyword_id AS mk_keyword_id, mk.movie_id AS mk_movie_id, k.id AS k_id FROM movie_keyword AS mk JOIN keyword AS k ON k.id = mk.keyword_id AND k.keyword IN ('murder', 'murder-in-title', 'blood', 'violence')) AS k_mk ON t.id = k_mk.mk_movie_id AND k_mk.mk_movie_id = it2_mi_idx.mi_idx_movie_id AND k_mk.mk_movie_id = mc.movie_id JOIN movie_info AS mi ON t.id = mi.movie_id AND k_mk.mk_movie_id = mi.movie_id AND mi.movie_id = it2_mi_idx.mi_idx_movie_id AND mi.movie_id = mc.movie_id AND mi.info IN ('Germany', 'German', 'USA', 'American') JOIN info_type AS it1 ON it1.id = mi.info_type_id AND it1.info = 'countries'",22b,True,"[{""join"": [""kind_type AS kt"", ""title AS t"", ""company_name AS cn"", ""company_type AS ct"", ""movie_companies AS mc""], ""bound"": 168348}, {""join"": [""info_type AS it2"", ""movie_info_idx AS mi_idx"", ""kind_type AS kt"", ""title AS t"", ""company_name AS cn"", ""company_type AS ct"", ""movie_companies AS mc""], ""bound"": 673392}, {""join"": [""keyword AS k"", ""movie_keyword AS mk"", ""info_type AS it2"", ""movie_info_idx AS mi_idx"", ""kind_type AS kt"", ""title AS t"", ""company_name AS cn"", ""company_type AS ct"", ""movie_companies AS mc""], ""bound"": 213289312}, {""join"": [""info_type AS it1"", ""movie_info AS mi"", ""keyword AS k"", ""movie_keyword AS mk"", ""info_type AS it2"", ""movie_info_idx AS mi_idx"", ""kind_type AS kt"", ""title AS t"", ""company_name AS cn"", ""company_type AS ct"", ""movie_companies AS mc""], ""bound"": 636111954752}]",636111954752,0.031235
"SELECT COUNT(*) FROM movie_companies AS mc JOIN company_type AS ct ON ct.id = mc.company_type_id AND mc.note NOT LIKE '%(USA)%' AND mc.note LIKE '%(200%)%' JOIN company_name AS cn ON cn.id = mc.company_id AND cn.country_code <> '[us]' JOIN title AS t ON t.id = mc.movie_id AND t.production_year > 2005 JOIN kind_type AS kt ON kt.id = t.kind_id AND kt.kind IN ('movie', 'episode') JOIN (SELECT mi_idx.info_type_id AS mi_idx_info_type_id, mi_idx.movie_id AS mi_idx_movie_id, it2.id AS it2_id FROM movie_info_idx AS mi_idx JOIN info_type AS it2 ON it2.id = mi_idx.info_type_id AND it2.info = 'rating' AND mi_idx.info < '8.5') AS it2_mi_idx ON t.id = it2_mi_idx.mi_idx_movie_id AND mc.movie_id = it2_mi_idx.mi_idx_movie_id JOIN (SELECT mk.keyword_id AS mk_keyword_id, mk.movie_id AS mk_movie_id, k.id AS k_id FROM movie_keyword AS mk JOIN keyword AS k ON k.id = mk.keyword_id AND k.keyword IN ('murder', 'murder-in-title', 'blood', 'violence')) AS k_mk ON t.id = k_mk.mk_movie_id AND k_mk.mk_movie_id = it2_mi_idx.mi_idx_movie_id AND k_mk.mk_movie_id = mc.movie_id JOIN movie_info AS mi ON t.id = mi.movie_id AND k_mk.mk_movie_id = mi.movie_id AND mi.movie_id = it2_mi_idx.mi_idx_movie_id AND mi.movie_id = mc.movie_id AND mi.info IN ('Sweden', 'Norway', 'Germany', 'Denmark', 'Swedish', 'Danish', 'Norwegian', 'German', 'USA', 'American') JOIN info_type AS it1 ON it1.id = mi.info_type_id AND it1.info = 'countries'",22c,True,"[{""join"": [""kind_type AS kt"", ""title AS t"", ""company_name AS cn"", ""company_type AS ct"", ""movie_companies AS mc""], ""bound"": 168348}, {""join"": [""info_type AS it2"", ""movie_info_idx AS mi_idx"", ""kind_type AS kt"", ""title AS t"", ""company_name AS cn"", ""company_type AS ct"", ""movie_companies AS mc""], ""bound"": 673392}, {""join"": [""keyword AS k"", ""movie_keyword AS mk"", ""info_type AS it2"", ""movie_info_idx AS mi_idx"", ""kind_type AS kt"", ""title AS t"", ""company_name AS cn"", ""company_type AS ct"", ""movie_companies AS mc""], ""bound"": 213289312}, {""join"": [""info_type AS it1"", ""movie_info AS mi"", ""keyword AS k"", ""movie_keyword AS mk"", ""info_type AS it2"", ""movie_info_idx AS mi_idx"", ""kind_type AS kt"", ""title AS t"", ""company_name AS cn"", ""company_type AS ct"", ""movie_companies AS mc""], ""bound"": 639228068064}]",639228068064,0.031191
"SELECT COUNT(*) FROM movie_keyword AS mk JOIN keyword AS k ON k.id = mk.keyword_id AND k.keyword IN ('murder', 'murder-in-title', 'blood', 'violence') JOIN title AS t ON t.id = mk.movie_id AND t.production_year > 2005 JOIN kind_type AS kt ON kt.id = t.kind_id AND kt.kind IN ('movie', 'episode') JOIN (SELECT mi_idx.info_type_id AS mi_idx_info_type_id, mi_idx.movie_id AS mi_idx_movie_id, it2.id AS it2_id FROM movie_info_idx AS mi_idx JOIN info_type AS it2 ON it2.id = mi_idx.info_type_id AND it2.info = 'rating' AND mi_idx.info < '8.5') AS it2_mi_idx ON t.id = it2_mi_idx.mi_idx_movie_id AND mk.movie_id = it2_mi_idx.mi_idx_movie_id JOIN movie_companies AS mc ON t.id = mc.movie_id AND mk.movie_id = mc.movie_id AND mc.movie_id = it2_mi_idx.mi_idx_movie_id JOIN company_type AS ct ON ct.id = mc.company_type_id JOIN company_name AS cn ON cn.id = mc.company_id AND cn.country_code <> '[us]' JOIN movie_info AS mi ON t.id = mi.movie_id AND mk.movie_id = mi.movie_id AND mi.movie_id = it2_mi_idx.mi_idx_movie_id AND mi.movie_id = mc.movie_id AND mi.info IN ('Sweden', 'Norway', 'Germany', 'Denmark', 'Swedish', 'Danish', 'Norwegian', 'German', 'USA', 'American') JOIN info_type AS it1 ON it1.id = mi.info_type_id AND it1.info = 'countries'",22d,True,"[{""join"": [""kind_type AS kt"", ""title AS t"", ""keyword AS k"", ""movie_keyword AS mk""], ""bound"": 353128}, {""join"": [""info_type AS it2"", ""movie_info_idx AS mi_idx"", ""kind_type AS kt"", ""title AS t"", ""keyword AS k"", ""movie_keyword AS mk""], ""bound"": 1412512}, {""join"": [""company_name AS cn"", ""company_type AS ct"", ""movie_companies AS mc"", ""info_type AS it2"", ""movie_info_idx AS mi_idx"", ""kind_type AS kt"", ""title AS t"", ""keyword AS k"", ""movie_keyword AS mk""], ""bound"": 213289312}, {""join"": [""info_type AS it1"", ""movie_info AS mi"", ""company_name AS cn"", ""company_type AS ct"", ""movie_companies AS mc"", ""info_type AS it2"", ""movie_info_idx AS mi_idx"", ""kind_type AS kt"", ""title AS t"", ""keyword AS k"", ""movie_keyword AS mk""], ""bound"": 639228068064}]",639228068064,0.029378
"SELECT COUNT(*) FROM movie_info AS mi JOIN info_type AS it1 ON it1.id = mi.info_type_id AND it1.info = 'release dates' AND mi.note LIKE '%internet%' AND mi.info IS NOT NULL AND (mi.info LIKE 'USA:% 199%' OR mi.info LIKE 'USA:% 200%') JOIN title AS t ON t.id = mi.movie_id AND t.production_year > 2000 JOIN kind_type AS kt ON kt.id = t.kind_id AND kt.kind IN ('movie') JOIN (SELECT cct1.id AS cct1_id, cc.movie_id AS cc_movie_id, cc.status_id AS cc_status_id FROM complete_cast AS cc JOIN comp_cast_type AS cct1 ON cct1.id = cc.status_id AND cct1.kind = 'complete+verified') AS cc_cct1 ON t.id = cc_cct1.cc_movie_id AND mi.movie_id = cc_cct1.cc_movie_id JOIN movie_companies AS mc ON t.id = mc.movie_id AND mi.movie_id = mc.movie_id AND mc.movie_id = cc_cct1.cc_movie_id JOIN company_type AS ct ON ct.id = mc.company_type_id JOIN company_name AS cn ON cn.id = mc.company_id AND cn.country_code = '[us]' JOIN movie_keyword AS mk ON t.id = mk.movie_id AND mk.movie_id = mi.movie_id AND mk.movie_id = mc.movie_id AND mk.movie_id = cc_cct1.cc_movie_id JOIN keyword AS k ON k.id = mk.keyword_id",23a,True,"[{""join"": [""kind_type AS kt"", ""title AS t"", ""info_type AS it1"", ""movie_info AS mi""], ""bound"": 1372}, {""join"": [""comp_cast_type AS cct1"", ""complete_cast AS cc"", ""kind_type AS kt"", ""title AS t"", ""info_type AS it1"", ""movie_info AS mi""], ""bound"": 2744}, {""join"": [""company_name AS cn"", ""company_type AS ct"", ""movie_companies AS mc"", ""comp_cast_type AS cct1"", ""complete_cast AS cc"", ""kind_type AS kt"", ""title AS t"", ""info_type AS it1"", ""movie_info AS mi""], ""bound"": 414344}, {""join"": [""keyword AS k"", ""movie_keyword AS mk"", ""company_name AS cn"", ""company_type AS ct"", ""movie_companies AS mc"", ""comp_cast_type AS cct1"", ""complete_cast AS cc"", ""kind_type AS kt"", ""title AS t"", ""info_type AS it1"", ""movie_info AS mi""], ""bound"": 404399744}]",404399744,0.029508
